decision_time,session_id,segment_id,valid,state_id,state_age_minutes,flow_available,flow_pressure,absorption,response_z5,vwap_available,recovery_active,recovery_failed_now,recovery_failures,reference_available,reference_residual_z,minutes_remaining,minutes_from_segment_open,state_0,state_1,state_2,state_3,state_4
2025-01-06 18:10:00+00:00,2025-01-06,2025-01-06:1,True,2,5,True,-0.01098901098901099,0.01098901098901099,0.0,True,0,0,2,True,0.0,170.0,310.0,0.0,0.0,1.0,0.0,0.0
2025-01-06 18:15:00+00:00,2025-01-06,2025-01-06:1,True,1,5,True,-0.38461538461538464,0.38461538461538464,4.178736639909295,True,0,0,2,True,0.10092071977884566,165.0,315.0,0.0,1.0,0.0,0.0,0.0
2025-01-06 18:20:00+00:00,2025-01-06,2025-01-06:1,True,2,5,True,-0.12540192926045016,0.04331079242882484,-1.0631221612023076,True,0,0,2,True,-0.07537507150389468,160.0,320.0,0.0,0.0,1.0,0.0,0.0
2025-01-06 18:25:00+00:00,2025-01-06,2025-01-06:1,True,1,5,True,-0.13333333333333333,0.13333333333333333,0.7596250247136149,True,0,0,2,True,0.5661910642226639,155.0,325.0,0.0,1.0,0.0,0.0,0.0
2025-01-06 18:30:00+00:00,2025-01-06,2025-01-06:1,True,2,5,True,-0.0030211480362537764,0.0030211480362537764,0.0,True,0,0,2,True,0.4794188458030245,150.0,330.0,0.0,0.0,1.0,0.0,0.0
2025-01-06 18:35:00+00:00,2025-01-06,2025-01-06:1,True,2,10,True,-0.0029498525073746312,0.0009938539017191102,-1.0879202348917532,True,0,0,2,True,2.432663599314116,145.0,335.0,0.0,0.0,1.0,0.0,0.0
2025-01-06 18:40:00+00:00,2025-01-06,2025-01-06:1,True,1,5,True,-0.025157232704402517,0.025157232704402517,2.109592633566151,True,0,0,2,True,0.9001475559189274,140.0,340.0,0.0,1.0,0.0,0.0,0.0
2025-01-06 18:45:00+00:00,2025-01-06,2025-01-06:1,True,0,5,True,-0.21176470588235294,0.21176470588235294,0.1859547708203828,True,0,0,2,True,-0.8043550269440598,135.0,345.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 18:50:00+00:00,2025-01-06,2025-01-06:1,True,1,5,True,-0.043227665706051875,0.043227665706051875,1.4654744556145656,True,0,0,2,True,0.4355181753380601,130.0,350.0,0.0,1.0,0.0,0.0,0.0
2025-01-06 18:55:00+00:00,2025-01-06,2025-01-06:1,True,2,5,True,0.2555205047318612,0.2555205047318612,-0.5437088329713058,True,0,0,2,True,-0.02565795602350689,125.0,355.0,0.0,0.0,1.0,0.0,0.0
2025-01-06 19:00:00+00:00,2025-01-06,2025-01-06:1,True,0,5,True,-0.30601092896174864,0.25548363655462336,-0.18046245407905642,True,0,0,2,True,-0.40352631470720435,120.0,360.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 19:05:00+00:00,2025-01-06,2025-01-06:1,True,1,5,True,-0.09271523178807947,0.09271523178807947,0.7230981884064727,True,0,0,2,True,0.8344206029820774,115.0,365.0,0.0,1.0,0.0,0.0,0.0
2025-01-06 19:10:00+00:00,2025-01-06,2025-01-06:1,True,0,5,True,0.3254437869822485,0.3254437869822485,0.0,True,0,0,2,True,0.3523898286853984,110.0,370.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 19:15:00+00:00,2025-01-06,2025-01-06:1,True,0,10,True,0.08985507246376812,0.08985507246376812,-0.3843677095937684,True,0,0,2,True,0.42973616350317145,105.0,375.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 19:20:00+00:00,2025-01-06,2025-01-06:1,True,0,15,True,0.13812154696132597,0.13812154696132597,-0.7735934511219452,True,0,0,2,True,-0.43245188591402534,100.0,380.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 19:25:00+00:00,2025-01-06,2025-01-06:1,True,0,20,True,0.08666666666666667,0.019157302074564637,1.5093853900239649,True,0,0,2,True,-2.002497857320005,95.0,385.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 19:30:00+00:00,2025-01-06,2025-01-06:1,True,0,25,True,-0.11585365853658537,0.11585365853658537,0.18691464266258864,True,0,0,2,True,0.484508725780428,90.0,390.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 19:35:00+00:00,2025-01-06,2025-01-06:1,True,0,30,True,-0.0893371757925072,0.0893371757925072,1.0278444084441587,True,0,0,2,True,-0.9193319870299405,85.0,395.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 19:40:00+00:00,2025-01-06,2025-01-06:1,True,0,35,True,0.2159090909090909,0.2159090909090909,-1.648392662235606,True,0,0,2,True,-0.7142699253803609,80.0,400.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 19:45:00+00:00,2025-01-06,2025-01-06:1,True,0,40,True,-0.034482758620689655,0.02748550563653415,-0.22680065103457087,True,0,0,2,True,0.4410460666662888,75.0,405.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 19:50:00+00:00,2025-01-06,2025-01-06:1,True,0,45,True,-0.0782122905027933,0.04884579437160858,-0.4707585206739648,True,0,0,2,True,-0.12184826806603492,70.0,410.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 19:55:00+00:00,2025-01-06,2025-01-06:1,True,0,50,True,-0.35185185185185186,0.2802217217060778,-0.22762905853733995,True,0,0,2,True,0.5565831376740401,65.0,415.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:00:00+00:00,2025-01-06,2025-01-06:1,True,0,55,True,-0.030508474576271188,0.030508474576271188,0.11414077789980967,True,0,0,2,True,-0.16932126548614404,60.0,420.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:05:00+00:00,2025-01-06,2025-01-06:1,True,0,60,True,0.14461538461538462,0.02843231496648923,1.6265513491243093,True,0,0,2,True,0.0,55.0,425.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:10:00+00:00,2025-01-06,2025-01-06:1,True,0,65,True,-0.07163323782234957,0.034891187798256215,-0.7193248829399725,True,0,0,2,True,-0.5361531120531112,50.0,430.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:15:00+00:00,2025-01-06,2025-01-06:1,True,0,70,True,-0.16012084592145015,0.12604258017506054,-0.2393090293965622,True,0,0,2,True,-0.06728434382568868,45.0,435.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:20:00+00:00,2025-01-06,2025-01-06:1,True,0,75,True,-0.2179930795847751,0.2179930795847751,0.7263181339235872,True,0,0,2,True,0.4739407384830163,40.0,440.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:25:00+00:00,2025-01-06,2025-01-06:1,True,0,80,True,-0.23322683706070288,0.13792397681138224,-0.5253088889014328,True,0,0,2,True,0.0,35.0,445.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:30:00+00:00,2025-01-06,2025-01-06:1,True,0,85,True,-0.03812316715542522,0.029229372416255332,-0.26564805080272413,True,0,0,2,True,-0.5226880274199545,30.0,450.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:35:00+00:00,2025-01-06,2025-01-06:1,True,0,90,True,-0.1742627345844504,0.1742627345844504,0.0,True,0,0,2,True,0.0,25.0,455.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:40:00+00:00,2025-01-06,2025-01-06:1,True,0,95,True,-0.21068249258160238,0.21068249258160238,0.0,True,0,0,2,True,0.5659804160873783,20.0,460.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:45:00+00:00,2025-01-06,2025-01-06:1,True,0,100,True,-0.06354515050167224,0.01643245339295522,-1.352492439878632,True,0,0,2,True,-2.026380270430252,15.0,465.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 20:50:00+00:00,2025-01-06,2025-01-06:1,True,3,5,True,0.1232876712328767,0.1232876712328767,-0.34027283228648253,True,0,0,2,True,0.0,10.0,470.0,0.0,0.0,0.0,1.0,0.0
2025-01-06 20:55:00+00:00,2025-01-06,2025-01-06:1,True,4,5,True,-0.05190311418685121,0.05190311418685121,0.40137428177153484,True,0,0,2,True,0.8975001784613066,5.0,475.0,0.0,0.0,0.0,0.0,1.0
2025-01-06 21:00:00+00:00,2025-01-06,2025-01-06:1,True,0,5,True,-0.23809523809523808,0.23809523809523808,0.0,True,0,0,2,True,1.826871100162864,0.0,480.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 13:00:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,False,,,,False,0,0,0,False,,480.0,0.0,,,,,
2025-01-07 13:05:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,0.08275862068965517,,,False,0,0,0,False,,475.0,5.0,,,,,
2025-01-07 13:10:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,0.1524390243902439,,,False,0,0,0,False,,470.0,10.0,,,,,
2025-01-07 13:15:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,-0.09278350515463918,,,False,0,0,0,False,,465.0,15.0,,,,,
2025-01-07 13:20:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,0.225,,,False,0,0,0,False,,460.0,20.0,,,,,
2025-01-07 13:25:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,-0.12094395280235988,,,False,0,0,0,False,,455.0,25.0,,,,,
2025-01-07 13:30:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,-0.005319148936170213,,,False,0,0,0,False,,450.0,30.0,,,,,
2025-01-07 13:35:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,0.07816711590296496,,,False,0,0,0,False,,445.0,35.0,,,,,
2025-01-07 13:40:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,-0.04,,,False,0,0,0,False,,440.0,40.0,,,,,
2025-01-07 13:45:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,-0.21232876712328766,,,False,0,0,0,False,,435.0,45.0,,,,,
2025-01-07 13:50:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,-0.24067796610169492,,,False,0,0,0,False,,430.0,50.0,,,,,
2025-01-07 13:55:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,-0.2627986348122867,,,False,0,0,0,False,,425.0,55.0,,,,,
2025-01-07 14:00:00+00:00,2025-01-07,2025-01-07:1,False,-1,0,True,-0.061224489795918366,,,False,0,0,0,False,,420.0,60.0,,,,,
2025-01-07 14:05:00+00:00,2025-01-07,2025-01-07:1,True,3,5,True,-0.3407821229050279,0.1446802828504848,-0.8567169752252092,True,0,0,0,False,,415.0,65.0,0.0,0.0,0.0,1.0,0.0
2025-01-07 14:10:00+00:00,2025-01-07,2025-01-07:1,True,0,5,True,0.30952380952380953,0.2010773694499116,0.4313452615285663,True,0,0,0,False,,410.0,70.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:15:00+00:00,2025-01-07,2025-01-07:1,True,0,10,True,-0.1342281879194631,0.10755782469242658,-0.2215126395259158,True,0,0,0,False,,405.0,75.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:20:00+00:00,2025-01-07,2025-01-07:1,True,0,15,True,0.08985507246376812,0.057876813297076585,0.43988122325335716,True,0,0,0,False,,400.0,80.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:25:00+00:00,2025-01-07,2025-01-07:1,True,0,20,True,-0.09570957095709572,0.09570957095709572,0.6577354542380032,True,0,0,0,False,,395.0,85.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:30:00+00:00,2025-01-07,2025-01-07:1,True,0,25,True,-0.02821316614420063,0.022366783162715367,-0.2322117897703945,True,0,0,0,False,,390.0,90.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:35:00+00:00,2025-01-07,2025-01-07:1,True,0,30,True,0.20430107526881722,0.20430107526881722,0.0,True,0,0,0,False,,385.0,95.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:40:00+00:00,2025-01-07,2025-01-07:1,True,0,35,True,0.38064516129032255,0.16257864510893713,0.8507057513733262,True,0,0,0,False,,380.0,100.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:45:00+00:00,2025-01-07,2025-01-07:1,True,1,5,True,-0.013157894736842105,0.013157894736842105,0.3235122671532126,True,0,0,0,False,,375.0,105.0,0.0,1.0,0.0,0.0,0.0
2025-01-07 14:50:00+00:00,2025-01-07,2025-01-07:1,True,0,5,True,-0.08,0.0567659576919409,-0.3430898250301267,True,0,0,0,False,,370.0,110.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 14:55:00+00:00,2025-01-07,2025-01-07:1,True,0,10,True,-0.19858156028368795,0.09673024457172567,-0.7192737781921141,True,0,0,0,False,,365.0,115.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 15:00:00+00:00,2025-01-07,2025-01-07:1,True,0,15,True,-0.06857142857142857,0.06857142857142857,0.3716441730187551,True,0,0,0,False,,360.0,120.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 15:05:00+00:00,2025-01-07,2025-01-07:1,True,0,20,True,-0.13095238095238096,0.024408131210576008,-1.6799174298171826,True,0,0,0,True,-1.126159461543702,355.0,125.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 15:10:00+00:00,2025-01-07,2025-01-07:1,True,0,25,True,0.18151815181518152,0.12082594147339301,0.40700464896312455,True,0,0,0,True,-0.1627431333924067,350.0,130.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 15:15:00+00:00,2025-01-07,2025-01-07:1,True,0,30,True,-0.10963455149501661,0.10963455149501661,0.40459785215071464,True,0,0,0,True,0.0,345.0,135.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 15:20:00+00:00,2025-01-07,2025-01-07:1,True,3,5,True,-0.09779179810725552,0.04236024161525343,-0.8366304850191114,True,0,0,0,True,-1.7286883337546788,340.0,140.0,0.0,0.0,0.0,1.0,0.0
2025-01-07 15:25:00+00:00,2025-01-07,2025-01-07:1,True,0,5,True,0.05732484076433121,0.03710309826944863,0.43503357353764094,True,0,0,0,True,0.9727646429248188,335.0,145.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 15:30:00+00:00,2025-01-07,2025-01-07:1,True,3,5,True,0.10204081632653061,0.10204081632653061,-1.9722023737260956,True,0,0,0,True,-3.42998333458356,330.0,150.0,0.0,0.0,0.0,1.0,0.0
2025-01-07 15:35:00+00:00,2025-01-07,2025-01-07:1,True,0,5,True,-0.2,0.2,0.7920083698278346,True,0,0,0,True,-1.4654365908623157,325.0,155.0,1.0,0.0,0.0,0.0,0.0
2025-01-07 15:40:00+00:00,2025-01-07,2025-01-07:1,True,0,10,True,-0.0782122905027933,0.0782122905027933,1.271916717332253,True,0,0,0,True,0.0,320.0,160.0,1.0,0.0,0.0,0.0,0.0
